0.21278779	0.17534077	-0.18319912	0.19337165	0.075855985	-0.22155099	0.18151365	-0.14018351	-0.13319549	0.13273838	0.12697558	0.22316217	-0.10715921	0.15496285	-0.21235664
0.020207789	-0.023761094	-0.0357113	-0.007158138	0.021807443	0.017081667	0.043849934	0.042040776	-0.020449137	0.018460464	0.026274707	0.007846106	0.04777808	0.0022584572	-0.041868757
-0.04749	-0.05022311	-0.0063919737	-0.104280375	-0.1850226	0.034445465	-0.07670567	-0.34384274	0.089068785	-0.02044751	-0.0668261	0.019207347	-0.17938113	-0.015454893	0.046252783
0.110161185	0.10762415	-0.09372004	0.050890453	0.011923241	-0.104643054	0.13062148	-0.20065284	-0.104395494	0.13050467	0.11728089	0.09485974	-0.034035634	0.058930706	-0.10026217
0.58017355	0.69943815	-0.53319603	0.75329226	0.95884484	-0.76124763	0.65487456	1.0648263	-0.6574793	0.59817106	0.7834371	0.66637975	0.88908666	0.68379104	-0.7021872
0.44293475	0.41785434	-0.3739682	0.54412776	0.5230829	-0.53027517	0.4217154	0.43856415	-0.36774227	0.40067828	0.5540236	0.4706975	0.4578854	0.41962978	-0.5002326
0.44550934	0.5253995	-0.43443924	0.66864437	0.7867788	-0.6854705	0.61337095	0.80677587	-0.5061829	0.5328654	0.6082698	0.54595125	0.737297	0.54105777	-0.5334569
0.23691535	0.21367806	-0.23504184	0.25264242	0.16356443	-0.24228948	0.21531472	0.006884558	-0.16997486	0.22084767	0.19052875	0.21631825	0.022785109	0.25048217	-0.243234
0.12324576	0.15282175	-0.12515864	0.12061897	-0.0057114214	-0.14721373	0.1322752	-0.18366414	-0.048087176	0.11330888	0.10927773	0.14738251	-0.06737489	0.11314956	-0.16266343
0.13070759	0.151283	-0.19603539	0.17332888	0.09605657	-0.17505209	0.1271518	-0.16383408	-0.12241754	0.09430041	0.1456391	0.19658433	-0.021324918	0.12860939	-0.09742507
0.4401185	0.4828414	-0.4062684	0.53918886	0.5481124	-0.6063776	0.4128887	0.5584265	-0.4078174	0.41322523	0.54863375	0.42726928	0.45872223	0.49058878	-0.5168259
0.598519	0.63422894	-0.5253173	0.7800122	0.9266511	-0.748071	0.6885923	0.9374013	-0.56302065	0.6073389	0.7265832	0.6638067	0.8144782	0.6158959	-0.67950904
0.5468966	0.65413433	-0.48367316	0.7334622	0.8599746	-0.7550045	0.63495636	0.90188026	-0.6246288	0.6202794	0.7067146	0.6078052	0.7856111	0.6708107	-0.6112431
0.58659476	0.6902789	-0.48143458	0.77082443	0.8452751	-0.7244781	0.66885346	0.9668841	-0.6001471	0.62504405	0.76481295	0.56908214	0.8662997	0.6269664	-0.67664474
0.3818364	0.375723	-0.39077887	0.44999304	0.41368547	-0.41613516	0.3475646	0.26045266	-0.29684356	0.409168	0.37900496	0.3464679	0.3609512	0.42619112	-0.41245964
0.29376033	0.32705924	-0.27685124	0.26529962	0.2613397	-0.31216595	0.23078693	0.15557112	-0.20502897	0.22904119	0.3389471	0.2851925	0.14877814	0.29437718	-0.2741077
0.2889616	0.33390298	-0.27709702	0.35706586	0.31876287	-0.35932586	0.3220166	0.22711329	-0.2585531	0.3226256	0.3509842	0.34939003	0.22946627	0.31109238	-0.36909845
0.3041621	0.31245527	-0.3256242	0.36532393	0.3069356	-0.37188756	0.29993507	0.18349518	-0.28438243	0.27001408	0.3281844	0.2910932	0.16276443	0.28313655	-0.3572997
0.5463176	0.56119865	-0.5051776	0.7037455	0.785255	-0.7063981	0.60354036	0.93996555	-0.48489	0.5641099	0.7195661	0.5751592	0.70878327	0.5531287	-0.5637756
0.08506685	0.07579162	-0.070794076	0.030400436	-0.024761906	-0.0021936158	0.0006263425	-0.21388558	-0.019398347	0.01956244	0.0811305	0.07770115	-0.00201038	0.03415485	-0.0076825093
0.5554676	0.6390207	-0.45419234	0.66883934	0.81510824	-0.6374524	0.57260185	0.8547846	-0.56415945	0.5004351	0.62500024	0.53189236	0.766051	0.5865157	-0.5959773
0.42894754	0.40566057	-0.39379698	0.46781206	0.38896176	-0.47262597	0.39095235	0.31666997	-0.31341234	0.37082377	0.47353017	0.3958467	0.32864588	0.38443404	-0.41318974
0.45394307	0.47431144	-0.45544124	0.5289624	0.6309702	-0.56126004	0.51919603	0.616301	-0.44924176	0.49409854	0.5826321	0.44413897	0.47029594	0.4504946	-0.50332516
0.53795063	0.61438775	-0.44470325	0.632056	0.7466963	-0.6354896	0.6063018	0.72245646	-0.543895	0.5472253	0.68768007	0.538501	0.62444896	0.5875091	-0.59641737
0.05334412	0.011634593	-0.039490692	0.011985882	-0.13555884	0.019391937	0.026976923	-0.22584236	0.020908384	0.015571098	-0.046030976	0.007855073	-0.122880556	0.045593835	0.0069339685
0.35686913	0.3887272	-0.32974774	0.50764996	0.45312524	-0.4507851	0.39020154	0.38198242	-0.38906166	0.3726421	0.48631966	0.38238338	0.38997424	0.42823932	-0.47836283
0.47932306	0.5587178	-0.47505078	0.674649	0.71659887	-0.6370548	0.5994587	0.69484466	-0.5492668	0.5495045	0.6284207	0.550396	0.69635904	0.5010063	-0.5299897
0.5677339	0.6466195	-0.5041592	0.7278223	0.796915	-0.74042124	0.6736917	0.8808163	-0.6078513	0.61549354	0.75019485	0.5797323	0.8115593	0.5898916	-0.60551965
0.27322203	0.30171373	-0.27775973	0.30922017	0.33071747	-0.39417237	0.31786892	0.25096515	-0.22218528	0.33222923	0.33635938	0.31231895	0.23973018	0.33083063	-0.33279568
0.46701008	0.5135034	-0.44302845	0.5127762	0.59295744	-0.5638179	0.5028488	0.69494826	-0.47653025	0.47520906	0.5673197	0.52949226	0.5468586	0.5239841	-0.5040062
0.5509598	0.5748896	-0.42877737	0.6457934	0.74804014	-0.6768785	0.57406074	0.7211211	-0.51160103	0.56686485	0.6351729	0.5137525	0.6495612	0.56903315	-0.53437716
0.26317564	0.3012924	-0.2438201	0.23368633	0.2655069	-0.30948353	0.2782732	0.15601212	-0.22149058	0.2336567	0.25609803	0.3152378	0.1625447	0.29005343	-0.27921674
0.15819551	0.1145281	-0.20333175	0.12897423	0.103148945	-0.13734576	0.10182719	-0.044800032	-0.10888308	0.11170206	0.1247628	0.14070728	0.048003253	0.20085937	-0.11229588
-0.08586525	-0.096096754	0.03676027	-0.19386847	-0.2747764	0.10593839	-0.11378755	-0.35349256	0.097162694	-0.06470448	-0.0897395	-0.06478568	-0.2550713	-0.12346696	0.09793415
0.57868797	0.5783599	-0.520538	0.7387044	0.81427693	-0.69629765	0.63874346	0.86471933	-0.58417654	0.5604726	0.70648426	0.56240404	0.6710265	0.5495523	-0.6398119
0.432738	0.45882833	-0.419361	0.47941568	0.4450935	-0.43580574	0.39258808	0.42868558	-0.3873242	0.37995192	0.48924455	0.38428456	0.39677733	0.39100537	-0.39633945
0.4558456	0.46394163	-0.45394015	0.5023417	0.62535596	-0.6044762	0.5395006	0.53882545	-0.49663287	0.497346	0.6078652	0.48044762	0.54565054	0.5442221	-0.47930148
0.17922151	0.13043325	-0.18418846	0.14558248	0.091877386	-0.14632162	0.12321316	-0.06435291	-0.097140625	0.15607773	0.13793485	0.20813975	0.08871714	0.19753915	-0.19146506
0.3720376	0.45052937	-0.3822522	0.49630365	0.4465888	-0.457677	0.38979453	0.3945376	-0.4061868	0.34868807	0.4321723	0.41806966	0.3952136	0.47759193	-0.46804613
-0.03885072	-0.0684373	0.0016270411	-0.076409765	-0.2034004	0.059635896	-0.07018227	-0.3974694	0.10857947	-0.08707583	-0.12315149	-0.062120255	-0.2248734	-0.09294029	0.087224275
0.5836021	0.60773385	-0.53563553	0.6447488	0.67991877	-0.7042191	0.54349583	0.7056778	-0.584548	0.50944674	0.66937727	0.5927068	0.6104298	0.53787845	-0.6469765
-0.03601436	-0.03798719	0.032684818	-0.041288096	-0.20884208	0.055661686	-0.08160967	-0.35192877	0.071543835	-0.04014855	-0.05249845	-0.008583049	-0.20446646	-0.014756013	0.0060892045
0.49131677	0.44221002	-0.40012172	0.5288843	0.53415334	-0.5455287	0.49609444	0.5202097	-0.38396916	0.41351882	0.56794435	0.4294395	0.47815832	0.51409805	-0.5153965
0.4413332	0.5140027	-0.48099843	0.62087476	0.6195368	-0.6067253	0.5781071	0.7430762	-0.4872487	0.46817017	0.6152046	0.47166625	0.594518	0.56598884	-0.58528644
0.52105725	0.53183115	-0.48188576	0.55597615	0.6575302	-0.643153	0.55250156	0.6624398	-0.46705186	0.49173716	0.5928164	0.5537302	0.6029474	0.55672574	-0.54066044
0.33428243	0.3696495	-0.34042457	0.42030162	0.51713324	-0.49224013	0.42408183	0.3716123	-0.39269236	0.36698017	0.5093585	0.37379196	0.46658108	0.3814775	-0.4705417
0.11712374	0.14321807	-0.18834268	0.08670079	0.08611403	-0.18308102	0.18564834	-0.00056645373	-0.16333409	0.135116	0.19712967	0.2048684	0.08974121	0.113459095	-0.16024736
0.0126397135	0.08554592	-0.115046434	0.033258453	-0.050424237	-0.004458775	0.09188588	-0.07792939	-0.045365177	0.10397404	0.042004418	0.047541518	0.030286076	0.06554007	-0.08819648
0.5258946	0.62549055	-0.48275015	0.7111011	0.72066355	-0.7060423	0.6077806	0.7854205	-0.6091822	0.5694764	0.6600177	0.61470664	0.7002209	0.6089	-0.61100054
0.055746354	0.043810982	-0.102864794	0.045910113	0.020044547	-0.027369257	0.011208329	-0.18117508	-0.066213354	0.08599447	0.0103417495	0.11175503	-0.028503643	0.10619441	-0.09874017
0.34113246	0.40533507	-0.37004966	0.47986832	0.5220496	-0.43600214	0.4079689	0.5629801	-0.35285363	0.4328718	0.4902254	0.43706867	0.5362577	0.45372057	-0.45440477
-0.11951708	-0.07313803	0.024643831	-0.104828864	-0.16203775	0.15353899	-0.16391075	-0.38275555	0.12570329	-0.09056335	-0.070844926	-0.10669399	-0.20790571	-0.09645987	0.08119921
0.035098534	0.011482021	0.017553074	-0.06852094	-0.120156184	0.045375302	-0.06019268	-0.21854194	0.013864962	-0.010987848	-0.020809112	-0.039475814	-0.08801236	0.016697338	0.0033864595
0.32989386	0.34083515	-0.33268952	0.3731579	0.35472232	-0.36171904	0.36991656	0.29396287	-0.35765654	0.35644585	0.33860967	0.32681915	0.36739546	0.37902546	-0.38797933
0.19608313	0.20201801	-0.21281017	0.2716347	0.22089101	-0.27963775	0.2580179	0.0657845	-0.25584787	0.1941876	0.25106218	0.21465212	0.20308018	0.27064985	-0.2504907
-0.00405727	-0.082211465	-0.029244281	-0.05135537	-0.073126875	0.096851036	-0.03941002	-0.26576725	0.00771667	0.013039771	-0.028400028	-0.00086379744	-0.12313443	0.014175012	0.065951794
0.11692089	0.032664552	-0.11616703	0.018408662	0.049499255	-0.055558555	0.065195024	-0.08899744	-0.04749032	0.123767376	0.027733067	0.11397362	-0.016345868	0.0796585	-0.029850442
0.2605751	0.32881042	-0.26324093	0.2983699	0.325516	-0.31899002	0.2896651	0.21895203	-0.31177974	0.29968718	0.34254828	0.3565189	0.2763687	0.30024576	-0.3118564
0.40147784	0.39214224	-0.3676798	0.45662728	0.45289677	-0.4267524	0.3512043	0.32165408	-0.31867668	0.39954785	0.42259863	0.38704857	0.3314745	0.34329572	-0.43048865
0.24209878	0.31331095	-0.30185235	0.26526278	0.28636563	-0.2605055	0.25570935	0.13503712	-0.2732014	0.2835294	0.3376619	0.22923787	0.15477788	0.29691607	-0.32456604
0.43183815	0.49085492	-0.40703192	0.60274136	0.61404806	-0.59097356	0.51134396	0.54869777	-0.43645087	0.5023877	0.54283667	0.4577121	0.53599155	0.52001154	-0.50018877
0.44088954	0.4808566	-0.45071423	0.53220254	0.560832	-0.5747264	0.4736266	0.57699513	-0.48768693	0.44712517	0.5730598	0.4899108	0.5176992	0.47241354	-0.5216494
0.4384725	0.49692106	-0.402371	0.5591565	0.57337064	-0.56583226	0.5325675	0.6154481	-0.47362414	0.47998095	0.5609751	0.42408416	0.5322375	0.44968626	-0.4522645
0.07293215	0.07668008	-0.080600224	0.01355317	-0.042788677	-0.024329115	0.014135555	-0.06219865	-0.04747749	-0.0054561277	0.02263096	0.0075411736	-0.03833659	0.028614627	-0.021485904
0.43785927	0.50142866	-0.46302116	0.47402126	0.56924736	-0.5629648	0.5315712	0.53316706	-0.4633047	0.41777986	0.5593087	0.43654862	0.50946695	0.50819194	-0.5168102
0.34700108	0.3973	-0.33184993	0.5102589	0.5023802	-0.5187166	0.43587497	0.49084958	-0.3696118	0.37785032	0.46704435	0.46176726	0.50635993	0.43720174	-0.45781556
0.49337965	0.5306996	-0.45785898	0.60017544	0.73055184	-0.63391674	0.5388224	0.81073326	-0.45666826	0.48029315	0.69477075	0.4923594	0.8150444	0.5168313	-0.5424197
0.31380564	0.38849613	-0.3713865	0.38424852	0.473419	-0.4076296	0.3996397	0.4790479	-0.34656605	0.38366428	0.4891991	0.42212507	0.4217954	0.36879686	-0.43767476
0.045800023	-0.01273707	-0.005873248	-0.05320801	-0.08145363	0.018544888	0.012007792	-0.19190414	0.0027389685	0.021879546	-0.033345193	-0.012057658	-0.0378763	-0.021623904	-0.06067415
0.32938716	0.3809537	-0.30689245	0.34824064	0.2986512	-0.38072014	0.35469645	0.2769168	-0.32848868	0.3367362	0.36748084	0.34136546	0.26057184	0.3221162	-0.34031117
-0.018593185	-0.07439196	0.014092098	-0.11855915	-0.1545263	0.023324506	-0.05024588	-0.20125166	0.09618346	-0.06848411	-0.08104011	-0.059840523	-0.14328332	-0.025006374	0.026617717
0.30650786	0.42156574	-0.3003634	0.39908034	0.38386968	-0.3939045	0.36702466	0.33069798	-0.32955223	0.40604532	0.45657647	0.3291875	0.4356036	0.34743232	-0.39471027
0.3518761	0.38907003	-0.39030874	0.50819445	0.4134236	-0.43149346	0.40298355	0.4366508	-0.4142826	0.36653244	0.43020454	0.38012052	0.40922108	0.40145868	-0.4032814
0.1336651	0.11338619	-0.16498159	0.14845784	0.047506113	-0.17085764	0.10584369	0.010300177	-0.115500085	0.17814304	0.18666925	0.18337446	0.040805813	0.13035291	-0.19014074
0.10645096	0.13378645	-0.19521925	0.1546121	0.11669921	-0.15115498	0.14572816	0.004648177	-0.12858783	0.107964635	0.15391055	0.123247154	0.1395707	0.1902552	-0.1061854
0.15098405	0.09342126	-0.105838515	0.11074951	0.021549663	-0.07421298	0.08575719	-0.044681437	-0.14917018	0.11901396	0.08979559	0.13071126	0.05144016	0.15341136	-0.16412738
-0.11037215	-0.0617303	0.065803625	-0.14377756	-0.18522565	0.11269344	-0.12502119	-0.28139815	0.10265679	-0.11338428	-0.11735718	-0.12243762	-0.16037999	-0.044298947	0.08289143
-0.035943236	0.010403345	-0.062012017	-0.07791741	-0.09730158	-0.025874441	-0.020330982	-0.16297321	0.025945274	0.008092619	0.01695335	0.014321272	-0.07265317	-0.01188717	-0.029982006
0.5770986	0.5755835	-0.51838815	0.7007967	0.6835026	-0.6665029	0.57975346	0.71973485	-0.52209157	0.5577399	0.6249232	0.5564269	0.6151637	0.62409914	-0.5754484
0.16135286	0.14933452	-0.13841765	0.07428224	0.05427298	-0.16096047	0.13571998	-0.021353194	-0.15403993	0.14686206	0.171322	0.17011805	0.12604146	0.14262165	-0.10367589
0.29037723	0.38186097	-0.29147708	0.35389593	0.4040889	-0.38723123	0.3445397	0.28446558	-0.3397592	0.3516125	0.40625495	0.31133845	0.33044052	0.38287014	-0.34561893
